0.35	1.69	0.04	0.081632653061225
0.7	0.88	0.04	0.020408163265306
1.05	0.67	0.03	0.009070294784581
1.4	0.48	0.03	0.005102040816327
1.75	0.36	0.03	0.003265306122449
2.1	0.24	0.03	0.002267573696145
