1.0 4.2
1.5 9.6
2.0 22.4
2.5 36.0
3.0 41.2
3.5 61.4
4.0 68.8
4.5 91.6
5.0 95.4
5.5 79.0
6.0 38.0
6.5 21.6
7.0 6.4
7.5 4.8
8.0 1.6
8.5 4.0
9.0 2.6
